frame,person,KP_0_x,KP_0_y,KP_1_x,KP_1_y,KP_2_x,KP_2_y,KP_3_x,KP_3_y,KP_4_x,KP_4_y,KP_5_x,KP_5_y,KP_6_x,KP_6_y,KP_16_x,KP_16_y
196,1,430.887,164.674,328.837,200.089,262.257,206.772,357.69,353.247,455.333,257.839,402.012,186.854,417.536,284.428,426.385,146.843
197,1,430.882,164.673,328.816,200.104,260.097,206.826,357.683,353.241,455.332,257.844,402.01,186.846,417.535,284.434,424.235,146.87
198,1,430.832,166.75,326.62,195.71,260.065,204.67,359.808,353.2,453.162,255.692,399.837,184.609,415.328,275.62,422.018,149.089
199,1,430.824,166.778,326.659,197.928,260.082,204.645,359.894,351.038,453.146,255.54,399.782,186.791,413.135,279.99,426.377,146.934
200,1,428.639,166.883,326.668,197.958,260.042,204.56,362.117,348.814,450.756,251.195,399.824,186.879,417.6,275.594,421.988,149.126
201,1,424.203,166.821,326.571,200.084,257.85,204.604,364.217,346.657,450.716,246.737,397.652,186.84,419.759,297.737,419.76,149.076
202,1,422,169.035,326.636,202.3,257.848,206.783,364.263,346.584,444.14,248.961,397.65,191.248,419.806,306.584,417.654,151.387
203,1,419.787,169.193,326.653,202.333,257.892,204.63,364.271,346.54,437.52,248.969,399.774,195.717,424.174,302.173,417.599,153.615
204,1,419.742,169.126,326.585,202.29,257.883,204.656,364.276,346.536,437.489,244.504,399.779,191.299,424.233,297.803,417.638,151.439
205,1,419.757,169.15,326.528,200.137,257.866,204.615,364.224,346.514,437.54,242.285,397.602,189.093,426.415,297.729,417.628,151.473
206,1,417.649,169.172,324.362,200.134,255.643,204.676,362.174,346.53,437.516,242.356,397.562,189.045,424.235,297.791,417.568,151.452
207,1,417.643,169.171,324.353,200.162,253.403,206.838,362.121,346.563,437.595,242.362,397.596,189.031,421.978,299.987,417.521,153.523
208,1,417.629,169.181,324.318,200.166,255.567,209.061,361.992,346.582,437.51,246.724,397.554,189.069,422.026,297.757,417.469,153.573
209,1,417.626,169.186,322.185,200.174,255.564,211.25,361.989,346.579,437.503,246.724,397.551,189.074,422.001,297.778,417.467,153.581
210,1,417.663,169.218,324.317,202.285,255.599,209.062,361.993,346.587,437.507,246.751,397.535,191.275,419.834,299.981,417.5,153.569
211,1,417.656,171.284,319.959,200.17,253.381,209.009,359.891,346.58,437.515,246.741,395.333,191.254,419.815,299.982,417.533,153.591
212,1,417.594,171.271,319.952,200.161,251.201,206.794,361.997,346.527,437.541,242.321,395.327,189.076,419.822,299.982,417.491,151.46
213,1,417.563,173.5,319.911,200.08,253.364,206.778,362.063,346.528,437.477,242.298,390.909,186.888,421.954,299.94,417.469,155.835
214,1,417.51,173.515,317.755,200.113,253.374,204.636,362.108,346.523,435.402,242.356,388.739,189.032,424.197,295.563,415.417,157.988
215,1,415.419,173.558,315.55,197.955,253.403,204.57,362.131,346.503,437.515,242.265,384.317,186.828,424.188,295.563,415.366,158.015
216,1,415.422,173.505,319.928,200.139,255.57,204.534,362.141,346.499,437.544,240.123,388.686,191.296,421.999,297.792,415.316,158.03
217,1,417.464,173.524,319.969,200.179,255.619,204.541,362.138,346.482,437.52,240.101,390.899,193.508,421.954,297.763,415.336,157.976
218,1,417.468,173.563,319.968,202.294,255.602,204.581,362.129,346.487,437.507,240.085,393.111,197.917,419.794,299.989,415.357,157.996
219,1,415.406,171.366,324.316,202.327,255.575,202.424,362.103,346.506,437.546,240.052,395.385,200.085,417.638,304.378,415.328,155.777
220,1,417.503,171.329,322.159,202.272,255.59,202.412,362.067,346.507,437.574,240.146,393.153,195.705,421.957,300.003,415.36,155.784
221,1,417.499,171.323,322.176,202.298,255.569,202.39,362.069,346.51,437.561,240.148,395.317,197.885,419.817,302.173,415.359,155.779
222,1,417.52,171.389,322.126,202.27,255.566,202.426,362.033,346.545,439.764,240.12,393.114,195.723,417.56,299.97,415.372,157.984
223,1,417.571,173.544,319.968,197.947,255.57,204.582,361.971,346.546,446.392,240.073,390.952,186.82,417.532,293.343,417.476,160.186
224,1,417.57,173.512,319.966,193.468,255.571,204.656,359.795,346.667,446.421,242.358,388.722,177.954,415.288,268.934,417.477,157.979
225,1,417.573,173.543,319.962,189.129,255.635,206.786,359.789,348.744,446.367,244.512,382.084,173.515,415.335,266.721,417.494,155.799
226,1,417.565,173.566,315.541,193.485,255.603,204.664,357.652,346.681,444.137,246.726,379.856,182.417,417.533,266.681,417.491,155.835
227,1,417.572,177.961,315.511,195.686,255.611,204.632,357.606,346.65,439.776,246.725,379.857,184.646,419.733,262.254,417.504,158.036
228,1,417.513,180.169,313.303,197.904,255.592,204.605,355.456,346.674,437.587,244.57,377.622,191.285,417.507,255.628,417.469,162.456
229,1,415.366,180.152,313.338,193.517,255.654,204.603,355.425,346.667,435.408,244.548,375.397,186.84,417.497,255.642,415.344,162.435
230,1,417.467,178.008,315.537,195.683,257.789,204.64,355.4,346.682,435.315,242.357,377.61,186.832,417.507,257.818,415.374,162.407
231,1,417.537,178.007,319.971,195.678,257.828,204.619,355.414,346.677,435.309,242.31,382.023,184.654,417.612,262.28,417.503,160.231
232,1,417.487,177.945,322.153,200.1,255.564,204.588,357.595,346.632,437.502,242.303,393.154,193.484,410.921,297.766,415.419,155.807
233,1,417.49,177.947,322.16,200.106,253.424,204.603,357.612,346.634,437.504,242.303,393.169,193.471,410.91,299.964,415.429,155.812
234,1,417.592,182.388,315.538,197.89,255.562,204.571,359.794,346.543,446.33,242.281,384.292,186.889,408.693,299.988,417.59,162.375
235,1,413.086,177.929,315.508,195.725,253.41,204.602,359.881,346.552,450.886,251.194,393.153,184.652,393.136,299.971,415.301,155.841
236,1,408.716,171.32,319.933,193.531,255.548,204.526,359.801,346.609,457.496,257.812,397.632,182.389,408.653,311.055,415.295,153.596
237,1,410.868,171.368,315.495,189.077,253.422,202.405,357.6,346.613,455.327,257.755,395.346,175.736,399.815,306.633,415.286,153.547
238,1,410.874,171.279,317.746,189.1,253.346,202.32,353.22,346.617,455.224,255.596,397.59,180.158,399.769,317.733,415.281,151.429
239,1,410.933,171.302,315.48,186.929,253.374,202.354,351.004,346.638,453.035,255.556,395.311,173.523,404.236,293.335,415.307,151.449
240,1,413.086,173.513,319.917,189.112,253.358,202.309,348.858,346.665,452.994,255.557,397.614,182.347,410.895,291.095,415.363,153.613
241,1,413.046,175.718,313.303,191.266,251.172,202.328,348.827,346.673,453.036,255.621,397.544,184.576,406.434,297.753,415.348,153.604
242,1,413.051,175.788,317.714,195.721,248.97,202.322,348.819,348.781,453.052,257.751,399.784,186.792,399.846,326.573,415.418,153.644
243,1,413.106,177.95,317.731,197.88,248.949,200.168,348.745,348.814,453.124,260.032,399.757,186.877,406.473,322.159,417.532,151.449
244,1,413.135,175.729,324.319,197.939,251.189,200.165,346.56,351.001,453.107,262.314,399.77,189.061,417.552,293.34,417.61,151.42
245,1,413.132,175.723,324.315,200.072,251.168,202.28,346.556,351.001,453.122,262.299,399.78,189.07,417.546,295.528,417.603,151.42
246,1,415.295,173.534,324.358,200.111,253.411,200.189,344.38,353.191,453.022,271.096,397.59,191.304,402.049,342.136,419.783,151.352
247,1,417.496,173.536,322.113,202.326,253.377,200.106,344.277,355.449,453.053,273.298,393.163,200.142,399.845,359.842,426.436,151.343
248,1,426.39,169.194,328.747,202.385,255.642,202.368,333.237,359.83,453.047,277.773,399.742,200.16,399.836,364.341,435.216,151.272
249,1,430.837,169.082,328.797,202.408,257.834,200.183,331.053,359.87,453.016,282.244,399.792,202.355,399.787,364.305,437.544,151.263
250,1,433.164,168.996,330.998,202.449,260.053,202.281,330.993,359.853,450.912,288.891,399.906,202.415,399.809,362.089,439.73,149.145
251,1,435.355,166.855,331.023,204.502,262.279,202.333,331.071,359.803,450.899,288.896,399.859,202.413,402.012,364.35,444.152,146.955
252,1,439.788,166.764,331.076,204.542,268.934,202.323,337.684,357.655,450.881,288.855,399.748,204.562,402.079,364.282,448.616,146.828
253,1,448.54,164.693,335.479,204.533,273.298,202.44,344.247,355.445,450.818,288.916,402.011,202.324,397.596,344.343,450.913,138.081
254,1,450.775,160.255,333.253,200.168,273.33,202.365,346.476,353.252,453.077,290.978,402.044,191.253,402.041,317.727,450.89,135.809
255,1,452.953,155.812,335.439,202.293,273.384,202.403,346.604,355.412,452.967,291.028,406.444,195.716,415.288,297.824,450.923,133.682
256,1,453.146,153.607,333.276,200.173,275.577,202.37,346.558,355.431,450.734,293.337,410.863,193.5,415.365,311.075,452.962,133.628
257,1,453.14,153.611,333.272,200.172,275.553,202.369,346.569,355.43,450.744,293.331,410.866,193.497,415.373,311.087,452.968,133.622
258,1,457.486,151.441,339.898,202.359,277.819,204.552,344.435,357.623,448.593,297.787,410.916,197.902,408.648,359.868,453.084,133.623
259,1,459.695,151.295,331.054,197.905,280.009,204.567,344.257,357.649,446.406,308.914,386.498,186.842,384.28,313.277,453.002,133.602
260,1,459.731,151.283,339.872,200.152,275.586,202.355,333.252,357.623,448.563,322.105,410.912,195.694,402.024,362.118,453.138,133.554
261,1,461.894,151.273,337.713,200.132,275.61,202.403,331.019,357.678,446.392,326.472,410.91,193.499,397.62,313.28,453.147,133.525
262,1,461.876,149.203,339.933,200.093,277.848,202.325,328.907,359.807,446.351,326.572,410.888,193.499,399.835,311.056,453.07,131.427
263,1,459.701,149.174,335.479,200.079,275.632,200.172,328.839,359.83,446.394,324.412,406.449,195.722,399.806,308.858,452.999,131.421
264,1,457.53,149.137,333.274,200.091,275.575,200.169,328.821,359.9,437.595,324.288,404.256,195.72,397.571,313.269,450.909,131.405
265,1,455.282,149.067,337.698,200.147,275.599,202.288,328.749,361.981,444.188,311.128,408.68,195.728,399.743,311.102,450.85,131.365
266,1,455.255,149.139,339.933,200.179,277.76,202.281,328.791,362.048,446.405,308.803,408.667,197.938,397.616,311.118,450.899,131.415
267,1,453.085,149.168,339.901,200.121,275.576,202.347,328.84,362.054,448.547,304.409,408.669,193.509,402.008,313.308,450.828,131.431
268,1,453,149.235,335.474,195.728,275.549,202.341,328.899,362.047,450.713,302.183,404.239,189.03,399.752,306.615,450.79,131.409
269,1,453,149.232,335.466,195.716,275.537,202.323,328.901,362.049,448.643,302.199,404.23,189.029,399.769,306.624,450.79,131.397
270,1,450.859,151.341,335.487,197.897,275.518,202.302,331.027,362.027,446.415,306.602,402.04,189.11,399.758,308.864,448.568,133.575
271,1,450.778,151.356,335.475,193.536,275.543,202.408,331.039,362.055,448.576,308.783,399.826,184.653,399.813,311.03,446.406,133.591
272,1,448.57,151.451,333.257,195.681,273.362,204.576,331.044,362.058,450.858,311.144,399.87,184.651,399.778,308.905,439.742,135.781
273,1,446.372,151.416,331.098,193.475,273.34,204.612,328.914,362.105,452.968,322.141,399.764,184.588,395.366,306.573,437.545,138.023
274,1,446.4,151.453,333.254,195.731,273.324,206.809,328.852,362.099,452.982,324.384,399.83,184.612,397.636,302.196,437.556,140.215
275,1,446.384,153.527,333.27,197.901,273.297,206.804,328.803,362.095,450.901,326.666,399.882,184.666,397.554,302.185,437.522,140.271
276,1,446.37,153.547,331.082,197.917,271.135,206.788,328.763,362.084,450.888,328.78,399.858,184.67,397.564,304.404,437.565,140.241
277,1,446.343,153.563,333.225,195.74,271.15,204.59,328.762,362.069,450.896,328.781,402.046,186.789,397.487,306.565,437.577,140.269
278,1,446.337,153.575,333.235,197.931,271.144,204.597,328.756,362.072,450.795,328.741,402.049,186.856,397.508,304.395,437.59,140.271
279,1,446.403,153.642,333.274,195.729,271.164,204.554,328.782,362.061,450.847,326.67,402.073,186.801,397.535,304.421,439.721,140.272
280,1,446.374,153.609,333.242,193.535,271.153,204.521,328.829,362.058,453.051,326.558,402.043,184.656,397.509,306.594,437.576,140.291
281,1,446.389,153.638,333.243,197.88,271.161,204.537,328.82,362.063,453.049,326.565,402.049,186.82,397.502,306.66,437.564,142.446
282,1,448.535,155.789,333.273,195.702,273.326,204.553,328.852,362.058,453.056,326.531,402.008,184.669,397.522,306.597,439.698,142.441
283,1,448.545,155.847,333.234,193.496,273.359,204.589,328.931,362.067,453.124,326.507,399.87,184.578,395.364,304.37,441.924,140.282
284,1,448.563,160.25,333.255,197.909,273.338,204.578,331.071,362.065,453.13,324.389,399.875,186.843,395.371,308.759,439.764,144.713
285,1,448.571,160.181,333.252,197.955,273.405,204.595,333.218,362.075,455.25,324.406,399.854,186.872,395.34,306.623,439.723,144.692
286,1,448.599,160.202,333.266,197.943,273.413,204.593,333.228,362.064,455.305,324.398,399.873,186.876,395.306,306.569,439.786,144.708
287,1,448.601,160.207,337.655,197.92,275.544,204.604,333.249,362.073,457.459,324.366,402.045,186.857,395.345,306.573,441.949,144.67
288,1,448.58,160.259,337.67,200.102,275.534,204.583,333.275,362.076,455.325,326.493,404.219,189.044,395.318,306.661,441.947,144.7
289,1,448.617,158.03,335.47,197.963,275.543,204.579,333.248,362.094,457.474,324.348,402.003,186.873,399.768,308.873,444.123,142.486
290,1,448.568,153.652,335.453,202.276,275.523,204.579,333.243,362.095,464.135,319.905,401.994,191.296,399.844,311.077,441.938,140.225
291,1,446.377,153.59,335.487,202.283,275.552,202.43,333.217,362.104,453.08,317.689,399.883,195.683,399.849,313.278,439.696,135.866
292,1,446.399,153.573,335.502,202.342,273.412,202.38,331.019,362.079,457.485,310.981,402.076,200.102,408.681,311.095,439.781,133.683
293,1,446.397,153.574,337.684,202.347,275.537,202.388,331.002,362.083,457.484,310.98,404.247,200.117,408.679,311.091,439.779,133.686
294,1,446.414,151.422,337.695,200.161,275.568,202.421,331.003,362.073,448.53,308.768,402.067,191.304,402.031,304.41,437.603,133.616
295,1,446.393,149.23,339.916,200.134,275.613,202.419,331.043,362.005,435.391,306.63,406.443,189.113,406.484,299.999,437.608,131.371
296,1,444.141,148.998,339.909,197.9,275.651,202.322,335.449,359.822,433.046,291.184,404.212,186.864,426.404,322.167,437.513,129.089
297,1,441.957,146.923,339.922,200.075,275.535,202.293,337.702,355.464,430.832,291.062,408.636,189.108,422.006,319.927,437.512,129.083
298,1,439.787,146.868,333.298,197.883,273.393,200.13,337.698,357.605,430.821,288.884,402.064,191.255,417.572,319.965,435.388,126.951
299,1,439.763,144.686,339.865,197.937,273.362,200.132,335.504,357.681,430.84,291.014,410.841,191.282,419.777,317.747,435.33,126.892
300,1,439.78,142.51,331.063,197.941,273.3,197.924,331.085,357.662,430.839,291.147,404.24,195.696,419.775,315.525,435.219,126.9
301,1,439.789,140.301,335.447,195.689,271.136,197.916,331.024,359.816,430.813,297.753,408.695,191.257,408.677,291.103,433.168,126.896
302,1,439.772,140.299,337.69,195.712,273.294,197.921,328.779,359.808,430.855,306.622,410.84,189.12,415.334,293.29,433.116,126.907
303,1,439.735,140.264,335.504,193.533,271.125,197.928,326.644,359.82,437.521,308.881,408.652,189.038,397.649,306.615,433.04,126.877
304,1,439.713,142.443,335.467,195.721,271.116,200.105,326.599,359.804,441.975,317.723,406.474,189.075,399.816,308.803,433.052,126.877
305,1,439.714,142.441,335.485,195.7,271.137,200.128,326.593,359.808,441.97,317.72,406.461,189.045,399.824,308.797,433.059,124.758
306,1,439.762,140.294,335.496,197.9,271.136,200.166,326.507,359.815,446.351,322.132,408.639,189.081,397.62,308.857,433.04,126.946
307,1,441.96,138.092,337.68,193.493,273.308,200.144,324.377,359.797,439.721,319.941,408.633,186.862,399.794,306.65,433.152,126.908
308,1,448.619,144.682,331.008,193.486,273.315,200.12,324.304,357.677,428.63,308.914,399.784,189.047,402.002,297.773,0,0
309,1,450.787,144.667,328.903,189.137,271.106,200.108,324.293,357.655,426.46,302.233,402.06,184.65,415.234,277.869,439.743,129.16
310,1,450.848,146.895,328.84,193.49,268.947,200.08,324.309,357.663,417.576,295.6,402.033,189.04,404.219,279.99,448.569,131.302
311,1,450.907,149.07,328.769,197.936,271.124,197.955,324.393,359.796,415.278,293.312,397.582,195.7,388.709,284.424,450.691,133.503
312,1,452.979,149.18,328.902,200.131,271.134,200.122,326.497,359.839,413.066,291.036,399.867,195.724,402.047,311.07,450.684,133.563
313,1,452.995,151.423,328.766,200.172,273.285,200.131,326.565,359.881,404.259,291.016,395.369,200.12,399.772,313.284,0,0
314,1,452.987,153.54,326.534,200.182,271.136,200.16,326.614,361.992,404.209,288.865,386.52,197.917,399.791,311.103,0,0
315,1,452.979,153.598,324.414,200.151,273.281,202.314,326.618,362.007,402.051,288.897,384.28,197.886,397.54,311.118,450.738,138.098
316,1,452.945,153.625,326.591,200.184,271.106,202.291,326.584,361.979,402.1,288.887,390.945,195.746,397.603,308.897,450.678,140.261
317,1,452.946,153.618,326.63,200.171,271.111,202.299,326.573,361.975,402.1,288.888,393.173,195.71,397.618,311.038,450.688,138.117
318,1,450.913,153.654,328.763,200.108,271.104,202.278,326.493,359.865,404.291,291.046,395.387,193.528,397.605,311.026,448.636,140.305
319,1,450.87,153.595,331.019,200.087,268.915,200.18,324.351,359.818,415.24,291.092,404.224,193.49,399.808,311.072,450.678,135.932
320,1,450.769,151.433,328.861,193.518,264.498,200.097,326.479,359.825,426.426,295.511,406.467,186.852,415.306,326.569,0,0
321,1,450.77,151.258,328.884,193.517,264.462,200.138,326.489,359.81,435.257,297.731,406.47,186.802,406.495,311.08,0,0
322,1,450.719,149.206,328.89,189.083,264.515,200.154,324.389,359.854,435.316,297.733,404.252,180.179,404.262,295.554,444.131,131.433
323,1,450.715,149.217,331.04,189.138,266.705,200.182,324.4,359.882,437.506,297.785,404.236,182.377,406.426,295.539,444.144,131.427
324,1,450.728,151.244,331.066,191.281,266.726,200.163,324.413,359.88,437.514,297.724,406.431,182.395,413.047,295.541,446.333,131.436
325,1,450.74,151.298,331.055,193.481,266.715,200.187,324.414,359.865,437.49,295.509,404.269,184.563,406.446,293.348,446.325,133.514
326,1,448.645,151.432,333.23,195.677,268.926,202.272,326.505,359.871,437.514,293.282,404.269,184.622,413.08,322.179,444.152,133.612
327,1,448.615,153.563,333.282,197.927,271.093,202.318,326.59,359.889,437.504,291.098,406.467,186.884,410.852,322.164,441.961,135.851
328,1,448.538,155.753,335.486,197.909,271.11,202.297,326.622,359.884,437.561,291.045,408.701,189.052,410.882,302.206,437.569,140.239
329,1,448.564,153.652,335.456,197.89,271.107,200.189,326.625,359.893,437.569,291.044,408.683,189.053,410.876,299.993,439.72,138.057
330,1,448.57,153.648,337.656,197.943,271.128,202.277,326.617,359.895,439.749,290.99,410.866,189.087,404.279,362.104,439.737,138.059
331,1,448.574,153.552,337.665,197.897,271.125,202.289,326.625,359.913,439.725,288.889,408.697,186.894,404.29,306.632,437.601,138.047
332,1,450.788,151.377,339.861,195.687,271.154,202.275,326.65,359.875,439.759,286.624,410.917,186.826,406.464,302.202,446.343,133.594
333,1,448.65,151.258,342.052,195.746,271.148,202.281,326.609,359.879,435.389,286.693,413.139,186.87,408.649,317.728,0,0
334,1,448.565,149.133,339.897,197.885,271.14,200.137,326.632,359.883,435.283,284.479,413.077,189.034,415.303,313.278,437.545,133.505
335,1,446.405,149.076,339.881,197.923,271.143,200.188,326.672,359.902,435.304,277.869,413.095,189.026,424.185,308.906,437.515,131.307
336,1,446.366,146.953,335.466,197.964,271.156,200.169,326.678,359.883,433.124,275.57,410.864,191.262,419.767,308.888,435.352,129.172
337,1,444.164,144.686,328.847,197.956,271.109,200.16,328.751,359.882,432.979,273.403,404.232,191.279,406.46,306.591,435.259,126.953
338,1,441.932,142.444,331.072,195.711,268.909,200.141,328.789,359.875,428.665,273.354,406.432,186.919,417.544,308.926,433.172,126.928
339,1,441.915,140.283,333.219,193.476,264.506,197.961,328.802,359.827,430.777,273.304,408.672,186.835,417.616,308.925,433.112,126.935
340,1,439.793,142.432,333.251,191.323,264.484,197.917,328.812,357.672,432.982,273.275,408.685,186.857,417.636,308.922,435.221,124.739
341,1,439.794,142.432,333.279,193.473,264.498,197.92,328.814,357.662,432.99,273.269,410.844,186.89,419.743,308.925,435.223,124.738
342,1,439.762,144.638,331.006,191.285,262.246,197.918,328.8,357.664,435.35,273.339,404.274,186.855,415.316,308.903,433.111,126.903
343,1,439.762,146.847,328.907,193.521,260.062,200.093,328.783,359.805,448.567,273.406,406.421,186.868,415.278,293.324,433.108,129.059
344,1,439.79,148.996,328.782,191.327,260.019,197.891,328.788,359.837,450.739,275.65,402.021,186.83,402.088,357.658,433.126,129.139
345,1,437.586,149.025,328.841,195.681,257.854,200.075,328.816,359.861,452.975,284.463,402.07,186.882,402.018,370.963,433.158,131.26
346,1,437.549,146.942,328.803,193.504,257.869,200.076,328.918,359.848,453.028,284.428,401.987,186.868,399.757,304.427,433.129,129.162
347,1,437.585,146.889,328.791,193.47,257.827,200.096,331.039,359.868,453.046,279.989,402.059,186.805,402.014,370.953,433.161,129.063
348,1,437.578,146.877,328.798,191.331,257.829,197.949,331.089,359.85,453.031,275.66,402.017,186.831,399.861,368.745,433.179,126.944
349,1,437.58,146.886,328.772,193.484,257.852,200.093,331.106,359.877,452.961,273.446,399.854,186.853,399.841,362.079,435.204,126.957
